Datum/Uhrzeit;Temperatur
16.03.2018 03:08:30;32.9
16.03.2018 03:09:00;33.2
16.03.2018 03:09:30;33.5
16.03.2018 03:10:00;32.9
16.03.2018 03:10:30;32.7
16.03.2018 03:11:00;32.6
16.03.2018 03:12:00;32.3
16.03.2018 03:12:30;31.9
16.03.2018 03:13:00;31.4
16.03.2018 03:13:30;30.9
16.03.2018 03:14:00;30.7
16.03.2018 03:14:30;30.6
16.03.2018 03:15:30;30.3
16.03.2018 03:16:00;30
16.03.2018 03:16:30;29.8
16.03.2018 03:17:00;29.7
16.03.2018 03:17:30;30.7
16.03.2018 03:18:00;31.7
16.03.2018 03:18:30;32.1
16.03.2018 03:19:30;31.8
16.03.2018 03:20:30;32
16.03.2018 03:21:00;32.4
16.03.2018 03:21:30;32.6
16.03.2018 03:22:00;32.9
16.03.2018 03:22:30;33.2
16.03.2018 03:23:00;33.7
16.03.2018 03:23:30;34
16.03.2018 03:24:30;34.1
16.03.2018 03:25:30;34.2
16.03.2018 03:26:30;34.1
16.03.2018 03:27:00;34.3
16.03.2018 03:27:30;33.8
16.03.2018 03:28:00;33.9
16.03.2018 03:28:30;33.8
16.03.2018 03:29:00;33.3
16.03.2018 03:29:30;32.4
16.03.2018 03:30:00;32.3
16.03.2018 03:30:30;32.6
16.03.2018 03:31:00;32.7
16.03.2018 03:31:30;33.6
16.03.2018 03:32:30;33.1
16.03.2018 03:33:00;33.2
16.03.2018 03:33:30;33.3
16.03.2018 03:34:00;32.6
16.03.2018 03:34:30;32.4
16.03.2018 03:35:00;32.3
16.03.2018 03:35:30;31.9
16.03.2018 03:36:00;31.5
16.03.2018 03:36:30;31.3
16.03.2018 03:37:00;30.8
16.03.2018 03:37:30;31
16.03.2018 03:38:00;30.9
16.03.2018 03:38:30;30.8
16.03.2018 03:39:00;30.4
16.03.2018 03:39:30;30.1
16.03.2018 03:40:00;29.9
16.03.2018 03:40:30;29.8
16.03.2018 03:41:00;30.6
16.03.2018 03:41:30;31.9
16.03.2018 03:42:00;32.4
16.03.2018 03:43:00;32.3
16.03.2018 03:43:30;32.2
16.03.2018 03:44:30;32.3
16.03.2018 03:45:00;32.4
16.03.2018 03:45:30;32.7
16.03.2018 03:46:00;33.2
16.03.2018 03:46:30;33.6
16.03.2018 03:47:00;33.8
16.03.2018 03:47:30;33.9
16.03.2018 03:48:00;34.1
16.03.2018 03:49:00;34.2
16.03.2018 03:49:30;34.1
16.03.2018 03:50:30;33.9
16.03.2018 03:51:00;34.3
16.03.2018 03:51:30;33.8
16.03.2018 03:52:30;33.4
16.03.2018 03:53:00;32.8
16.03.2018 03:53:30;32.1
16.03.2018 03:54:00;32.2
16.03.2018 03:54:30;32.6
16.03.2018 03:55:00;33.1
16.03.2018 03:55:30;33.4
16.03.2018 03:56:00;33.3
16.03.2018 03:56:30;33.4
16.03.2018 03:57:00;32.9
16.03.2018 03:57:30;32.7
16.03.2018 03:58:00;32.6
16.03.2018 03:58:30;32.5
16.03.2018 03:59:00;32.1
16.03.2018 03:59:30;31.8
16.03.2018 04:00:00;31.4
16.03.2018 04:00:30;30.8
16.03.2018 04:01:00;30.7
16.03.2018 04:02:00;30.6
16.03.2018 04:02:30;30.3
16.03.2018 04:03:00;30
16.03.2018 04:03:30;29.8
16.03.2018 04:04:30;30.9
16.03.2018 04:05:00;31.9
16.03.2018 04:05:30;32.2
16.03.2018 04:06:00;32.1
16.03.2018 04:06:30;32
16.03.2018 04:07:30;32.1
16.03.2018 04:08:00;32.2
16.03.2018 04:08:30;32.4
16.03.2018 04:09:00;32.7
16.03.2018 04:09:30;33.1
16.03.2018 04:10:00;33.7
16.03.2018 04:10:30;34.1
16.03.2018 04:11:00;34.4
16.03.2018 04:12:00;34.3
16.03.2018 04:13:30;34.4
16.03.2018 04:14:00;34
16.03.2018 04:15:00;33.8
16.03.2018 04:15:30;33.4
16.03.2018 04:16:00;32.8
16.03.2018 04:16:30;33.1
16.03.2018 04:17:00;33.4
16.03.2018 04:17:30;32.9
16.03.2018 04:18:00;33
16.03.2018 04:18:30;33.1
16.03.2018 04:19:30;32.9
16.03.2018 04:20:00;32.7
16.03.2018 04:20:30;32.8
16.03.2018 04:21:00;32.6
16.03.2018 04:21:30;32.3
16.03.2018 04:22:00;31.8
16.03.2018 04:22:30;31.3
16.03.2018 04:23:00;30.7
16.03.2018 04:23:30;30.4
16.03.2018 04:24:30;30.3
16.03.2018 04:25:00;30
16.03.2018 04:25:30;29.8
16.03.2018 04:26:00;29.6
16.03.2018 04:26:30;30.2
16.03.2018 04:27:00;31.7
16.03.2018 04:27:30;32.4
16.03.2018 04:28:30;32.3
16.03.2018 04:30:00;32.4
16.03.2018 04:30:30;32.5
16.03.2018 04:31:00;32.8
16.03.2018 04:31:30;33.2
16.03.2018 04:32:00;33.4
16.03.2018 04:32:30;33.5
16.03.2018 04:33:00;33.9
16.03.2018 04:34:00;34.1
16.03.2018 04:35:00;34
16.03.2018 04:35:30;34.1
16.03.2018 04:36:00;34.3
16.03.2018 04:36:30;33.9
16.03.2018 04:37:30;33.6
16.03.2018 04:38:00;33.4
16.03.2018 04:38:30;31.9
16.03.2018 04:39:00;31.7
16.03.2018 04:39:30;32
16.03.2018 04:40:00;32.6
16.03.2018 04:40:30;32.9
16.03.2018 04:41:00;33.2
16.03.2018 04:41:30;33.4
16.03.2018 04:42:00;33.7
16.03.2018 04:42:30;33.8
16.03.2018 04:43:00;33.2
16.03.2018 04:43:30;32.8
16.03.2018 04:44:00;32.6
16.03.2018 04:44:30;32.3
16.03.2018 04:45:00;31.6
16.03.2018 04:45:30;31.1
16.03.2018 04:46:00;30.6
16.03.2018 04:47:00;30.7
16.03.2018 04:47:30;30.3
16.03.2018 04:48:00;30
16.03.2018 04:48:30;29.8
16.03.2018 04:49:30;30.4
16.03.2018 04:50:00;31.9
16.03.2018 04:50:30;32.5
16.03.2018 04:51:30;32.3
16.03.2018 04:53:00;32.4
16.03.2018 04:53:30;32.5
16.03.2018 04:54:00;32.7
16.03.2018 04:54:30;33.1
16.03.2018 04:55:00;33.4
16.03.2018 04:55:30;33.5
16.03.2018 04:56:00;33.9
16.03.2018 04:57:30;34.1
16.03.2018 04:58:00;34
16.03.2018 04:59:00;34.1
16.03.2018 05:00:00;33.9
16.03.2018 05:00:30;33.8
16.03.2018 05:01:00;33.6
16.03.2018 05:01:30;32.4
16.03.2018 05:02:00;31.8
16.03.2018 05:02:30;31.9
16.03.2018 05:03:00;32.4
16.03.2018 05:03:30;32.9
16.03.2018 05:04:00;33.1
16.03.2018 05:04:30;33.4
16.03.2018 05:05:00;33.6
16.03.2018 05:06:00;32.9
16.03.2018 05:06:30;32.8
16.03.2018 05:07:00;32.6
16.03.2018 05:07:30;32.3
16.03.2018 05:08:00;31.8
16.03.2018 05:08:30;31.3
16.03.2018 05:09:00;30.8
16.03.2018 05:09:30;30.6
16.03.2018 05:10:00;30.5
16.03.2018 05:11:00;30
16.03.2018 05:11:30;29.9
16.03.2018 05:12:00;29.7
16.03.2018 05:12:30;30.2
16.03.2018 05:13:00;31.7
16.03.2018 05:13:30;32.4
16.03.2018 05:14:30;32.3
16.03.2018 05:15:30;32.2
16.03.2018 05:16:30;32.4
16.03.2018 05:17:30;32.8
16.03.2018 05:18:00;33.2
16.03.2018 05:18:30;33.6
16.03.2018 05:19:00;33.9
16.03.2018 05:20:00;34.1
16.03.2018 05:20:30;34.2
16.03.2018 05:21:30;34.1
16.03.2018 05:22:00;34.2
16.03.2018 05:22:30;34.1
16.03.2018 05:23:00;33.9
16.03.2018 05:23:30;33.8
16.03.2018 05:24:00;33.6
16.03.2018 05:24:30;32.6
16.03.2018 05:25:00;32.4
16.03.2018 05:26:00;32.9
16.03.2018 05:26:30;33.6
16.03.2018 05:27:00;33.3
16.03.2018 05:27:30;33
16.03.2018 05:28:00;33.2
16.03.2018 05:28:30;32.8
16.03.2018 05:29:00;32.3
16.03.2018 05:30:00;32.1
16.03.2018 05:30:30;31.8
16.03.2018 05:31:00;31.4
16.03.2018 05:31:30;31
16.03.2018 05:32:00;31.1
16.03.2018 05:32:30;31
16.03.2018 05:33:00;30.9
16.03.2018 05:33:30;30.7
16.03.2018 05:34:00;30.3
16.03.2018 05:34:30;30
16.03.2018 05:35:00;29.8
16.03.2018 05:35:30;30
16.03.2018 05:36:00;31.2
16.03.2018 05:36:30;32.2
16.03.2018 05:37:00;32.4
16.03.2018 05:38:00;32.3
16.03.2018 05:39:00;32.2
16.03.2018 05:39:30;32.4
16.03.2018 05:40:00;32.6
16.03.2018 05:40:30;32.9
16.03.2018 05:41:00;33.4
16.03.2018 05:41:30;33.7
16.03.2018 05:42:00;33.9
16.03.2018 05:43:00;34.1
16.03.2018 05:44:00;34.2
16.03.2018 05:44:30;34.1
16.03.2018 05:45:00;33.9
16.03.2018 05:45:30;34.1
16.03.2018 05:46:00;33.8
16.03.2018 05:47:00;33.3
16.03.2018 05:47:30;33.1
16.03.2018 05:48:00;32.3
16.03.2018 05:48:30;32.6
16.03.2018 05:49:00;33.2
16.03.2018 05:49:30;33.7
16.03.2018 05:50:00;33.1
16.03.2018 05:50:30;32.9
16.03.2018 05:51:00;33.2
16.03.2018 05:51:30;32.8
16.03.2018 05:52:00;32.4
16.03.2018 05:52:30;32.3
16.03.2018 05:53:00;32.1
16.03.2018 05:53:30;31.8
16.03.2018 05:54:00;31.4
16.03.2018 05:54:30;31
16.03.2018 05:55:00;31.1
16.03.2018 05:55:30;30.9
16.03.2018 05:56:00;30.8
16.03.2018 05:57:00;30.3
16.03.2018 05:57:30;30.1
16.03.2018 05:58:00;29.8
16.03.2018 05:58:30;29.9
16.03.2018 05:59:00;31.2
16.03.2018 05:59:30;32.4
16.03.2018 06:00:00;32.6
16.03.2018 06:00:30;32.4
16.03.2018 06:01:00;32.3
16.03.2018 06:01:30;32.2
16.03.2018 06:02:30;32.4
16.03.2018 06:03:00;32.7
16.03.2018 06:03:30;32.9
16.03.2018 06:04:00;33.2
16.03.2018 06:04:30;33.6
16.03.2018 06:05:00;33.8
16.03.2018 06:05:30;33.9
16.03.2018 06:06:00;34.1
16.03.2018 06:07:00;34.2
16.03.2018 06:08:00;34.4
16.03.2018 06:08:30;34.1
16.03.2018 06:09:00;34
16.03.2018 06:09:30;33.7
16.03.2018 06:10:00;33.1
16.03.2018 06:10:30;32.1
16.03.2018 06:11:00;32.5
16.03.2018 06:11:30;32.9
16.03.2018 06:12:00;33.4
16.03.2018 06:12:30;33.3
16.03.2018 06:13:00;33
16.03.2018 06:13:30;33.2
16.03.2018 06:14:00;33.1
16.03.2018 06:14:30;32.4
16.03.2018 06:15:00;32.3
16.03.2018 06:15:30;32.2
16.03.2018 06:16:00;31.9
16.03.2018 06:16:30;31.7
16.03.2018 06:17:00;31.3
16.03.2018 06:17:30;31
16.03.2018 06:18:00;31.1
16.03.2018 06:18:30;31
16.03.2018 06:19:00;30.8
16.03.2018 06:19:30;30.6
16.03.2018 06:20:00;30.3
16.03.2018 06:20:30;30
16.03.2018 06:21:00;29.8
16.03.2018 06:21:30;30.4
16.03.2018 06:22:00;31.7
16.03.2018 06:22:30;32.2
16.03.2018 06:23:00;32.3
16.03.2018 06:23:30;32.2
16.03.2018 06:24:00;32.1
16.03.2018 06:24:30;32.2
16.03.2018 06:26:00;32.4
16.03.2018 06:26:30;32.7
16.03.2018 06:27:00;33.2
16.03.2018 06:27:30;33.7
16.03.2018 06:28:00;34
16.03.2018 06:28:30;34.2
16.03.2018 06:29:30;34.3
16.03.2018 06:30:00;34.2
16.03.2018 06:30:30;34.1
16.03.2018 06:31:00;34
16.03.2018 06:31:30;34.3
16.03.2018 06:32:00;33.8
16.03.2018 06:32:30;33.9
16.03.2018 06:33:00;33.8
16.03.2018 06:33:30;32.6
16.03.2018 06:34:00;32.1
16.03.2018 06:34:30;32.2
16.03.2018 06:35:00;32.4
16.03.2018 06:35:30;32.5
16.03.2018 06:36:00;33.1
16.03.2018 06:36:30;33.4
16.03.2018 06:37:00;33.6
16.03.2018 06:37:30;33.4
16.03.2018 06:38:00;33.1
16.03.2018 06:38:30;32.4
16.03.2018 06:39:00;32.3
16.03.2018 06:39:30;32
16.03.2018 06:40:00;31.7
16.03.2018 06:40:30;31.3
16.03.2018 06:41:00;31
16.03.2018 06:41:30;31.1
16.03.2018 06:42:00;31
16.03.2018 06:42:30;30.8
16.03.2018 06:43:00;30.5
16.03.2018 06:43:30;30.3
16.03.2018 06:44:00;30
16.03.2018 06:44:30;29.8
16.03.2018 06:45:00;30.2
16.03.2018 06:45:30;31.4
16.03.2018 06:46:00;32.2
16.03.2018 06:46:30;32.4
16.03.2018 06:47:00;32.3
16.03.2018 06:47:30;32.1
16.03.2018 06:48:30;32.2
16.03.2018 06:49:00;32.3
16.03.2018 06:49:30;32.6
16.03.2018 06:50:00;32.9
16.03.2018 06:50:30;33.2
16.03.2018 06:51:00;33.7
16.03.2018 06:51:30;34.1
16.03.2018 06:52:00;34
16.03.2018 06:52:30;34.2
16.03.2018 06:53:00;34.3
16.03.2018 06:53:30;34.2
16.03.2018 06:54:00;34.3
16.03.2018 06:54:30;32.8
16.03.2018 06:55:00;33.2
16.03.2018 06:55:30;33.7
16.03.2018 06:56:00;34.6
16.03.2018 06:56:30;33.6
16.03.2018 06:57:00;33.4
16.03.2018 06:57:30;33.7
16.03.2018 06:58:00;33.4
16.03.2018 06:58:30;33.6
16.03.2018 06:59:00;32.9
16.03.2018 07:00:00;33.1
16.03.2018 07:00:30;32.9
16.03.2018 07:01:00;32.3
16.03.2018 07:01:30;32.2
16.03.2018 07:02:30;31.9
16.03.2018 07:03:00;31.8
16.03.2018 07:03:30;31.3
16.03.2018 07:04:00;31
16.03.2018 07:04:30;31.1
16.03.2018 07:05:00;31.2
16.03.2018 07:05:30;30.8
16.03.2018 07:06:00;30.7
16.03.2018 07:06:30;30.3
16.03.2018 07:07:00;30.5
16.03.2018 07:07:30;31.5
16.03.2018 07:08:00;32.4
16.03.2018 07:08:30;32.9
16.03.2018 07:09:00;33.2
16.03.2018 07:11:00;33.3
16.03.2018 07:11:30;33.5
16.03.2018 07:12:00;33.7
16.03.2018 07:12:30;33.6
16.03.2018 07:13:00;33.5
16.03.2018 07:13:30;33.6
16.03.2018 07:14:00;33.4
16.03.2018 07:14:30;33.2
16.03.2018 07:15:00;33.4
16.03.2018 07:15:30;33.1
16.03.2018 07:16:00;33.2
16.03.2018 07:16:30;33.1
16.03.2018 07:17:00;32.4
16.03.2018 07:17:30;32.5
16.03.2018 07:18:00;32.7
16.03.2018 07:18:30;32.9
16.03.2018 07:19:00;33.1
16.03.2018 07:20:00;32.6
16.03.2018 07:21:30;32.7
16.03.2018 07:22:30;32.8
16.03.2018 07:23:00;32.7
16.03.2018 07:25:00;32.6
16.03.2018 07:25:30;32.5
16.03.2018 07:26:00;32.6
16.03.2018 07:27:00;32.4
16.03.2018 07:27:30;32.5
16.03.2018 07:28:30;32.4
16.03.2018 07:29:00;32.3
16.03.2018 07:30:30;32.1
16.03.2018 07:32:00;32
16.03.2018 07:33:30;31.9
16.03.2018 07:36:30;32.6
16.03.2018 07:37:00;32.9
16.03.2018 07:37:30;33.1
16.03.2018 07:38:00;33.2
16.03.2018 07:38:30;33.1
16.03.2018 07:40:30;32.9
16.03.2018 07:42:00;32.8
16.03.2018 07:43:00;32.7
16.03.2018 07:43:30;32.6
16.03.2018 07:44:30;32.3
16.03.2018 07:45:00;31.8
16.03.2018 07:45:30;31.7
16.03.2018 07:46:00;31.6
16.03.2018 07:47:00;31.5
16.03.2018 07:47:30;31.7
16.03.2018 07:48:00;31.8
16.03.2018 07:48:30;31.9
16.03.2018 07:49:00;32
16.03.2018 07:49:30;32.7
16.03.2018 07:50:00;32.9
16.03.2018 07:50:30;33
16.03.2018 07:51:00;33.2
16.03.2018 07:52:00;33.3
16.03.2018 07:52:30;33.4
16.03.2018 07:53:00;33.3
16.03.2018 07:53:30;32.8
16.03.2018 07:54:30;32.6
16.03.2018 07:55:00;32.7
16.03.2018 07:55:30;32.6
16.03.2018 07:56:00;32.7
16.03.2018 07:57:00;32.6
16.03.2018 07:57:30;32.7
16.03.2018 07:58:30;32.8
16.03.2018 07:59:30;31.6
16.03.2018 08:00:00;31.4
16.03.2018 08:00:30;31.2
16.03.2018 08:01:00;31.3
16.03.2018 08:01:30;31.6
16.03.2018 08:02:00;32
16.03.2018 08:02:30;32.4
16.03.2018 08:03:00;32.6
16.03.2018 08:04:00;32.7
16.03.2018 08:05:00;32.6
16.03.2018 08:07:00;32.5
16.03.2018 08:08:00;32.4
16.03.2018 08:09:00;32.3
16.03.2018 08:09:30;32.2
16.03.2018 08:10:30;32.1
16.03.2018 08:11:30;32
16.03.2018 08:12:00;31.9
16.03.2018 08:12:30;32.7
16.03.2018 08:13:00;32.9
16.03.2018 08:15:00;32.8
16.03.2018 08:15:30;32.9
16.03.2018 08:16:30;33
16.03.2018 08:19:00;32.7
16.03.2018 08:19:30;32.4
16.03.2018 08:21:30;32.5
16.03.2018 08:22:30;32.6
16.03.2018 08:23:00;32.7
16.03.2018 08:25:00;32.8
16.03.2018 08:25:30;32.9
16.03.2018 08:26:00;33
16.03.2018 08:26:30;32.6
16.03.2018 08:27:00;32.2
16.03.2018 08:27:30;32.1
16.03.2018 08:30:30;32.2
16.03.2018 08:31:00;32.1
16.03.2018 08:32:00;32.2
16.03.2018 08:33:30;32.3
16.03.2018 08:35:00;32.2
16.03.2018 08:35:30;32.4
16.03.2018 08:36:00;32.6
16.03.2018 08:37:00;32.4
16.03.2018 08:38:00;32.3
16.03.2018 08:39:00;32.2
16.03.2018 08:39:30;32.1
16.03.2018 08:40:00;32
16.03.2018 08:40:30;32.7
16.03.2018 08:41:00;33.1
16.03.2018 08:41:30;33.2
16.03.2018 08:44:00;33.1
16.03.2018 08:44:30;32.8
16.03.2018 08:45:00;32.6
16.03.2018 08:46:00;32.5
16.03.2018 08:47:30;32.6
16.03.2018 08:48:30;32.7
16.03.2018 08:49:00;32.8
16.03.2018 08:49:30;32.9
16.03.2018 08:50:00;32.6
16.03.2018 08:50:30;32.3
16.03.2018 08:51:00;32.2
16.03.2018 08:52:30;32.3
16.03.2018 08:53:30;32.4
16.03.2018 08:56:30;32.5
16.03.2018 08:57:00;32.6
16.03.2018 08:58:30;32.7
16.03.2018 08:59:00;32.6
16.03.2018 09:00:00;32.7
16.03.2018 09:01:00;32.6
16.03.2018 09:01:30;32.7
16.03.2018 09:02:00;32.8
16.03.2018 09:04:00;32.5
16.03.2018 09:04:30;32.4
16.03.2018 09:06:00;32.3
16.03.2018 09:07:00;32.2
16.03.2018 09:07:30;32.1
16.03.2018 09:08:30;31.9
16.03.2018 09:11:30;32
16.03.2018 09:12:00;32.6
16.03.2018 09:12:30;32.7
16.03.2018 09:13:30;32.8
16.03.2018 09:16:00;32.7
16.03.2018 09:16:30;32.6
16.03.2018 09:19:30;32.5
16.03.2018 09:20:00;32.7
16.03.2018 09:21:00;32.8
16.03.2018 09:22:30;32.9
16.03.2018 09:23:30;33.1
16.03.2018 09:24:00;32.6
16.03.2018 09:25:30;32.5
16.03.2018 09:26:30;32.6
16.03.2018 09:29:30;32.7
16.03.2018 09:32:00;32.8
16.03.2018 09:32:30;31.8
16.03.2018 09:33:00;31.5
16.03.2018 09:33:30;31.4
16.03.2018 09:34:30;31.6
16.03.2018 09:35:00;32
16.03.2018 09:35:30;32.5
16.03.2018 09:36:00;32.7
16.03.2018 09:36:30;32.6
16.03.2018 09:38:30;32.5
16.03.2018 09:39:00;32.6
16.03.2018 09:39:30;32.7
16.03.2018 09:40:00;32.6
16.03.2018 09:41:00;32.5
16.03.2018 09:42:00;32.4
16.03.2018 09:42:30;32.3
16.03.2018 09:43:30;32.1
16.03.2018 09:45:00;32
16.03.2018 09:45:30;32.2
16.03.2018 09:46:00;32.4
16.03.2018 09:46:30;32.5
16.03.2018 09:50:00;32.6
16.03.2018 09:52:00;32.5
16.03.2018 09:52:30;32.6
16.03.2018 09:53:00;32.7
16.03.2018 09:55:00;32.8
16.03.2018 09:56:00;32.9
16.03.2018 09:57:00;33
16.03.2018 09:57:30;33.1
16.03.2018 09:59:30;32.9
16.03.2018 10:00:00;32.5
16.03.2018 10:00:30;32.4
16.03.2018 10:04:30;32.6
16.03.2018 10:05:00;32.4
16.03.2018 10:05:30;32.6
16.03.2018 10:06:00;32.5
16.03.2018 10:07:00;32.7
16.03.2018 10:10:00;32.6
16.03.2018 10:11:00;32.5
16.03.2018 10:11:30;32.4
16.03.2018 10:12:00;32.3
16.03.2018 10:12:30;32.2
16.03.2018 10:13:00;32.1
16.03.2018 10:14:00;32
16.03.2018 10:15:30;31.9
16.03.2018 10:18:00;32
16.03.2018 10:18:30;32.6
16.03.2018 10:19:00;32.7
16.03.2018 10:19:30;32.8
16.03.2018 10:20:30;32.9
16.03.2018 10:22:30;33
16.03.2018 10:25:00;32.9
16.03.2018 10:26:30;32.4
16.03.2018 10:27:00;32.2
16.03.2018 10:29:00;32.3
16.03.2018 10:30:00;32.2
16.03.2018 10:30:30;32.4
16.03.2018 10:32:30;32.6
16.03.2018 10:34:00;32.7
16.03.2018 10:34:30;32.6
16.03.2018 10:35:00;32.7
16.03.2018 10:35:30;32.8
16.03.2018 10:38:00;32.5
16.03.2018 10:38:30;32.4
16.03.2018 10:41:00;32.3
16.03.2018 10:43:00;32.2
16.03.2018 10:44:30;32.1
16.03.2018 10:46:00;32
16.03.2018 10:47:30;32.2
16.03.2018 10:48:00;32.3
16.03.2018 10:48:30;32.2
16.03.2018 10:50:00;32.4
16.03.2018 10:50:30;32.9
16.03.2018 10:51:00;33.1
16.03.2018 10:54:00;32.9
16.03.2018 10:54:30;33.1
16.03.2018 10:55:00;32.8
16.03.2018 10:55:30;32.4
16.03.2018 10:56:30;32.3
16.03.2018 10:57:30;32.2
16.03.2018 10:59:00;32.3
16.03.2018 11:00:00;32.4
16.03.2018 11:01:00;32.6
16.03.2018 11:01:30;32.7
16.03.2018 11:03:00;32.8
16.03.2018 11:03:30;32.7
16.03.2018 11:05:00;32.8
16.03.2018 11:08:00;32.7
16.03.2018 11:10:00;32.1
16.03.2018 11:10:30;31.6
16.03.2018 11:11:00;31.5
16.03.2018 11:12:30;31.7
16.03.2018 11:13:00;32
16.03.2018 11:13:30;32.1
16.03.2018 11:15:30;32.7
16.03.2018 11:16:00;33.1
16.03.2018 11:16:30;33.2
16.03.2018 11:17:00;33.1
16.03.2018 11:17:30;33.2
16.03.2018 11:18:30;33.1
16.03.2018 11:19:00;33.2
16.03.2018 11:19:30;33.1
16.03.2018 11:20:00;32.6
16.03.2018 11:20:30;32.5
16.03.2018 11:21:00;32.3
16.03.2018 11:22:00;32.2
16.03.2018 11:22:30;32.1
16.03.2018 11:24:00;32
16.03.2018 11:25:00;31.9
16.03.2018 11:27:00;32.2
16.03.2018 11:27:30;32.7
16.03.2018 11:28:30;32.8
16.03.2018 11:29:00;32.9
16.03.2018 11:29:30;32.8
16.03.2018 11:31:30;32.7
16.03.2018 11:32:30;32.6
16.03.2018 11:34:00;32.7
16.03.2018 11:35:30;32.8
16.03.2018 11:36:00;32.9
16.03.2018 11:38:00;32.8
16.03.2018 11:38:30;32.4
16.03.2018 11:39:00;32.3
16.03.2018 11:39:30;32.4
16.03.2018 11:40:00;32.3
16.03.2018 11:40:30;32.4
16.03.2018 11:41:00;32.5
16.03.2018 11:44:00;32.7
16.03.2018 11:44:30;32.6
16.03.2018 11:45:00;32.7
16.03.2018 11:46:30;32.8
16.03.2018 11:49:30;31.5
16.03.2018 11:50:00;31.2
16.03.2018 11:51:00;31.6
16.03.2018 11:52:00;32.2
16.03.2018 11:52:30;32.6
16.03.2018 11:53:00;32.7
16.03.2018 11:54:00;32.6
16.03.2018 11:57:00;32.4
16.03.2018 11:58:30;32.3
16.03.2018 11:59:00;32.2
16.03.2018 12:00:00;32.1
16.03.2018 12:01:00;31.9
16.03.2018 12:01:30;32.2
16.03.2018 12:02:00;32.4
16.03.2018 12:04:00;32.3
16.03.2018 12:06:30;32.9
16.03.2018 12:07:00;33.2
16.03.2018 12:08:00;33.3
16.03.2018 12:08:30;33.4
16.03.2018 12:09:30;33.1
16.03.2018 12:10:00;32.8
16.03.2018 12:11:00;32.7
16.03.2018 12:11:30;32.6
16.03.2018 12:12:30;32.7
16.03.2018 12:16:30;32.6
16.03.2018 12:17:00;32.1
16.03.2018 12:17:30;31.9
16.03.2018 12:18:00;32
16.03.2018 12:18:30;31.9
16.03.2018 12:20:00;32
16.03.2018 12:22:00;32.2
16.03.2018 12:23:00;32.3
16.03.2018 12:24:00;32.4
16.03.2018 12:24:30;32.3
16.03.2018 12:25:00;32.4
16.03.2018 12:26:30;32.5
16.03.2018 12:27:00;32.6
16.03.2018 12:31:00;32.4
16.03.2018 12:33:30;32.3
16.03.2018 12:34:00;32.4
16.03.2018 12:36:30;32.9
16.03.2018 12:37:00;33
16.03.2018 12:37:30;33.2
16.03.2018 12:38:30;33.1
16.03.2018 12:39:00;33.2
16.03.2018 12:41:00;32.6
16.03.2018 12:41:30;32.3
16.03.2018 12:42:30;32.2
16.03.2018 12:43:00;32.1
16.03.2018 12:44:30;32
16.03.2018 12:46:30;32.2
16.03.2018 12:48:30;32.3
16.03.2018 12:49:00;32.4
16.03.2018 12:49:30;32.3
16.03.2018 12:50:30;32.4
16.03.2018 12:51:00;32.3
16.03.2018 12:51:30;32.9
16.03.2018 12:52:00;33
16.03.2018 12:53:00;33.1
16.03.2018 12:54:00;33
16.03.2018 12:55:00;33.1
16.03.2018 12:55:30;33.2
16.03.2018 12:56:00;33.1
16.03.2018 12:56:30;32.9
16.03.2018 12:57:00;32.6
16.03.2018 12:59:00;32.5
16.03.2018 12:59:30;32.4
16.03.2018 13:02:30;32.3
16.03.2018 13:03:30;32.4
16.03.2018 13:04:00;32.5
16.03.2018 13:05:30;32.6
16.03.2018 13:06:30;32.7
16.03.2018 13:09:30;32.8
16.03.2018 13:11:30;32.3
16.03.2018 13:12:00;31.9
16.03.2018 13:15:30;32
16.03.2018 13:17:00;32.2
16.03.2018 13:17:30;32.4
16.03.2018 13:18:30;32.3
16.03.2018 13:19:00;32.4
16.03.2018 13:24:00;32.6
16.03.2018 13:24:30;33.1
16.03.2018 13:25:00;33.3
16.03.2018 13:26:30;33.1
16.03.2018 13:28:00;32.9
16.03.2018 13:29:00;32.8
16.03.2018 13:30:00;32.7
16.03.2018 13:30:30;32.3
16.03.2018 13:31:00;32.1
16.03.2018 13:32:00;32
16.03.2018 13:36:00;32.1
16.03.2018 13:37:00;32.4
16.03.2018 13:37:30;32.7
16.03.2018 13:38:00;32.8
16.03.2018 13:38:30;32.9
16.03.2018 13:40:00;33
16.03.2018 13:40:30;33.1
16.03.2018 13:41:00;33
16.03.2018 13:41:30;33.1
16.03.2018 13:42:00;33
16.03.2018 13:42:30;33.1
16.03.2018 13:43:00;33.2
16.03.2018 13:43:30;32.6
16.03.2018 13:44:00;32.5
16.03.2018 13:44:30;32.4
16.03.2018 13:45:00;32.5
16.03.2018 13:46:00;32.6
16.03.2018 13:48:30;32.7
16.03.2018 13:49:30;32.1
16.03.2018 13:50:00;33.1
16.03.2018 13:50:30;32.6
16.03.2018 13:51:00;31.5
16.03.2018 13:51:30;31.4
16.03.2018 13:52:00;31.7
16.03.2018 13:52:30;35.9
16.03.2018 13:53:00;37.9
16.03.2018 13:53:30;36.1
16.03.2018 13:54:00;36.7
16.03.2018 13:54:30;37
16.03.2018 13:55:00;37.1
16.03.2018 13:56:30;36.9
16.03.2018 13:57:00;36.8
16.03.2018 13:57:30;37.4
16.03.2018 13:58:00;37.3
16.03.2018 13:58:30;37.1
